Ax,Ay,Az,Gx,Gy,Gz,Label
0.109,-0.329,0.159,42.656,-286.685,98.385,Shake
0.245,-0.528,0.127,-4.839,57.094,41.344,Shake
0.282,-0.490,0.863,-286.685,286.685,-177.109,Shake
-0.020,-0.355,1.186,-286.685,286.685,-116.261,Shake
-0.097,-0.326,0.670,-285.705,137.200,-16.371,Shake
-0.514,-0.339,0.226,24.833,-286.685,96.084,Shake
-0.413,-0.644,0.848,151.988,-286.685,111.081,Shake
-0.615,-0.537,0.732,110.827,-286.685,60.217,Shake
-0.395,-0.518,-0.084,30.231,-286.685,23.721,Shake
0.509,-0.240,-1.122,-201.040,219.415,-120.374,Shake
0.268,-0.157,-0.513,-286.685,286.685,-91.971,Shake
-0.339,-0.610,0.041,-286.685,286.685,50.864,Shake
-0.127,-0.524,0.491,-286.685,286.685,87.211,Shake
-0.308,-0.137,-0.127,-28.735,-223.003,96.460,Shake
-0.531,-0.699,0.208,286.685,-286.685,104.895,Shake
-0.554,-0.781,1.175,286.685,-286.685,30.214,Shake
-0.511,-1.182,1.041,286.685,-286.685,-17.290,Shake
-0.537,-0.883,-0.556,222.075,-286.685,-14.682,Shake
-0.163,-1.467,-1.997,-89.241,-56.280,-231.770,Shake
0.197,0.765,0.259,-173.556,286.685,-286.685,Shake
-1.999,-1.361,0.310,-286.685,286.685,-43.199,Shake
-1.999,-1.988,0.966,-286.685,286.685,50.330,Shake
-1.999,-1.819,1.934,-255.981,132.702,-123.121,Shake
-0.681,-0.188,1.957,286.685,-286.685,-13.816,Shake
-0.579,-1.917,-0.656,260.505,-286.685,-40.268,Shake
0.948,0.366,0.218,277.008,-55.361,-110.320,Shake
1.191,0.089,0.368,-235.270,286.685,-210.753,Shake
0.438,0.047,1.168,-278.644,286.685,105.429,Shake
-1.357,-0.484,1.694,-55.090,-59.229,284.620,Shake
-1.408,-1.400,1.539,284.270,-286.685,101.894,Shake
-0.549,-0.678,1.452,212.284,-286.685,-24.876,Shake
0.216,-0.600,0.748,39.384,-286.685,-87.334,Shake
0.477,-0.432,-0.338,-20.388,-283.920,-180.154,Shake
0.541,0.036,0.558,172.541,-2.082,-48.326,Shake
0.023,-0.392,1.999,-116.200,286.685,-95.305,Shake
-0.163,-0.848,1.992,-284.156,286.685,-113.872,Shake
-0.176,-0.468,1.999,-286.685,286.685,-68.679,Shake
-0.304,-0.610,1.913,-286.685,286.685,-60.436,Shake
-0.298,-0.554,0.552,-10.106,-282.677,-42.166,Shake
-0.215,-0.571,1.199,286.685,-286.685,23.319,Shake
0.037,-0.551,1.914,267.890,-286.685,27.256,Shake
0.238,-0.510,0.154,127.076,-286.685,52.351,Shake
0.746,-0.485,-0.320,-30.100,-149.572,18.025,Shake
0.762,-0.428,-0.467,-284.069,280.481,-97.668,Shake
0.172,-0.564,0.225,-286.685,286.685,-59.894,Shake
-0.635,-1.316,0.762,-286.685,286.685,-13.046,Shake
-0.458,-0.936,0.530,-286.685,286.685,-151.996,Shake
0.602,0.004,0.000,-165.480,53.891,-123.637,Shake
0.507,-0.671,-0.551,221.804,-286.650,35.516,Shake
0.570,-0.068,1.303,286.685,-286.685,161.997,Shake
-0.514,-0.733,1.999,286.685,-286.685,228.410,Shake
-1.226,-1.078,1.467,210.105,-286.685,133.604,Shake
-1.236,-0.886,-0.075,181.624,-286.685,76.020,Shake
-0.558,-0.413,-1.945,60.095,-286.685,70.954,Shake
-0.554,-1.072,-1.380,30.065,279.186,-131.197,Shake
-0.729,0.156,0.738,-286.685,286.685,-271.022,Shake
-1.733,-1.747,1.214,-286.685,286.685,-1.347,Shake
-0.930,-1.056,1.923,-286.685,286.685,-84.779,Shake
-0.019,-0.370,-0.856,-146.886,-192.273,-113.243,Shake
-0.163,-0.306,-0.460,286.685,-286.685,90.186,Shake
-0.007,-0.779,1.037,215.863,78.978,-75.408,Shake
0.853,0.263,1.702,-286.685,286.685,-276.631,Shake
1.056,0.075,0.740,-280.971,256.690,-67.918,Shake
1.022,0.176,-0.577,70.971,-130.489,251.125,Shake
-0.427,-0.365,0.018,227.386,10.377,286.685,Shake
-1.100,-1.258,1.161,189.709,146.965,192.902,Shake
-0.965,-0.877,0.850,-3.684,175.394,32.252,Shake
0.574,-1.137,1.035,47.320,175.254,10.990,Shake
-1.999,-0.859,-1.233,136.378,119.184,66.938,Shake
-1.822,-1.952,0.233,234.544,140.359,66.509,Shake
-0.937,-0.521,0.964,241.474,149.485,61.399,Shake
-1.271,-0.783,1.993,-55.912,260.802,-47.819,Shake
-0.649,-1.523,-0.468,-149.415,286.685,-33.075,Shake
-0.398,-0.838,-1.358,-139.991,179.594,110.548,Shake
-1.371,-1.061,0.230,137.795,27.790,-1.732,Shake
-1.698,-1.031,0.542,152.399,30.214,-86.634,Shake
-1.734,-1.214,0.767,155.794,11.445,-197.059,Shake
-1.132,-1.380,1.506,143.622,-12.302,-255.553,Shake
-1.149,-1.426,1.565,-81.226,-67.743,-262.797,Shake
-1.176,-0.733,1.212,-286.685,283.019,9.783,Shake
-0.443,-0.069,0.723,-286.685,286.685,285.478,Shake
1.044,0.933,0.194,-286.685,286.685,286.685,Shake
1.576,0.735,-0.468,-260.663,286.685,260.199,Shake
1.874,0.108,-0.346,100.433,207.340,159.451,Shake
1.785,0.013,-0.075,286.685,-286.685,-214.191,Shake
1.530,0.173,0.152,286.685,-286.685,-176.479,Shake
0.888,-0.037,0.682,286.685,-286.685,-205.896,Shake
1.040,-1.051,1.989,286.685,-286.685,-286.685,Shake
0.314,-1.999,1.999,277.261,-286.685,-286.685,Shake
0.531,-0.652,0.803,-271.679,15.243,217.289,Shake
0.799,-0.114,-0.776,-238.569,286.685,286.685,Shake
-1.341,0.099,-0.822,-132.720,286.685,286.685,Shake
-1.999,-0.247,0.031,106.636,286.685,286.589,Shake
0.097,-1.514,1.970,201.863,286.685,-135.861,Shake
1.998,-0.524,0.611,-210.753,-13.212,-132.178,Shake
1.099,0.894,-0.071,-123.996,-286.685,15.146,Shake
0.405,-0.155,0.583,268.809,-286.685,-272.851,Shake
1.058,-1.907,1.999,286.685,-286.685,-286.685,Shake
-0.917,-1.994,1.999,189.648,-286.685,-282.818,Shake
0.546,0.053,-0.656,-286.221,284.576,286.527,Shake
-0.361,-0.169,-0.128,-106.864,286.685,286.685,Shake
-1.999,-1.223,-0.216,-58.896,286.685,286.685,Shake
-0.679,-0.315,0.314,-6.116,286.685,159.346,Shake
1.993,0.418,-0.678,-107.651,-264.022,-285.513,Shake
0.280,0.204,0.608,268.441,-286.685,-286.685,Shake
-0.019,-0.942,1.991,286.685,-286.685,-286.685,Shake
-1.348,-1.999,1.999,231.306,-286.685,-286.685,Shake
0.600,-0.218,-0.021,-271.049,236.469,236.268,Shake
0.123,0.561,0.056,-135.161,286.685,286.685,Shake
-1.217,-1.130,0.079,-101.334,286.685,286.685,Shake
-1.756,0.707,-0.583,-226.625,-152.696,-155.540,Shake
-0.257,-0.228,-0.917,173.425,-286.685,-286.685,Shake
0.266,-1.652,1.153,224.726,-284.288,-286.484,Shake
0.789,-0.781,1.086,-132.554,286.685,285.031,Shake
0.147,-0.621,1.060,-275.056,286.685,286.685,Shake
-1.999,0.432,-0.778,-209.965,121.817,235.664,Shake
-1.011,-0.266,0.264,107.074,-286.685,-286.685,Shake
-0.593,-0.695,0.850,-55.326,-140.254,-69.037,Shake
-0.967,-0.664,-0.089,81.707,108.684,19.031,Shake
-1.033,-1.167,0.947,165.742,-52.211,-16.791,Shake
-1.633,-0.592,0.670,-36.838,-20.624,-32.156,Shake
-1.317,-0.391,0.233,-68.880,112.989,-25.462,Shake
-1.057,-0.884,0.346,-107.240,90.615,-70.236,Shake
-0.948,-1.069,0.277,-146.711,-34.869,-18.174,Shake
-0.867,-0.926,-0.014,-67.043,-141.531,-18.987,Shake
-0.692,-0.659,0.441,-30.327,-228.541,-81.603,Shake
-0.885,0.067,0.159,48.764,-283.832,-27.090,Shake
-1.259,-0.558,1.300,-33.241,-162.724,44.966,Shake
-1.324,-0.476,0.991,-77.516,-187.399,18.007,Shake
-1.999,-0.855,1.877,-83.974,-286.685,-123.165,Shake
-1.999,-0.284,0.254,-87.745,-286.685,-242.979,Shake
-1.077,0.040,-1.527,-28.359,-286.685,-213.693,Shake
0.211,0.205,-1.997,-26.749,-286.685,-102.944,Shake
0.550,-1.459,-1.997,159.854,-103.609,-32.882,Shake
0.184,0.059,-0.439,-109.156,286.685,-241.465,Shake
-1.317,-0.748,-0.568,-286.685,286.685,-37.590,Shake
-1.999,-1.555,1.153,-279.195,286.685,-69.825,Shake
-1.936,-1.119,1.999,-64.137,56.849,-246.803,Shake
0.377,0.303,1.298,286.396,-286.685,-52.307,Shake
0.048,-0.648,0.182,247.975,-286.685,100.424,Shake
0.925,-0.466,-0.555,123.191,-230.886,95.331,Shake
0.331,-0.639,-0.405,-140.026,278.714,-108.176,Shake
-0.470,-0.637,0.641,-286.685,286.685,-111.878,Shake
-0.809,-1.222,1.223,-286.685,286.685,-27.729,Shake
-0.881,-0.741,0.997,-278.469,122.238,-94.981,Shake
-0.698,-0.335,-0.231,183.234,-286.685,55.300,Shake
-0.948,-0.611,0.406,85.164,-286.685,158.541,Shake
-1.319,-0.968,0.439,-92.978,-286.685,26.600,Shake
-1.028,-0.379,0.403,12.836,-286.685,-120.496,Shake
-0.491,-0.443,-0.387,14.761,-286.685,-167.702,Shake
-0.229,-0.300,-0.851,11.235,-286.685,-187.539,Shake
0.230,-0.351,-1.501,30.362,-280.796,-108.911,Shake
0.856,-0.696,-1.997,67.244,90.772,-56.254,Shake
0.452,-0.047,-1.334,271.408,286.685,73.745,Shake
-1.352,0.930,-0.456,229.889,286.685,250.372,Shake
-1.999,0.295,-0.712,25.366,286.685,286.685,Shake
-1.999,-1.650,1.674,50.881,286.685,283.264,Shake
-1.812,-0.837,1.999,286.685,-227.701,-256.454,Shake
0.837,0.615,1.508,281.374,-286.685,-38.824,Shake
0.146,-0.222,0.151,-30.109,-96.512,204.155,Shake
-0.865,-1.070,-0.204,-155.435,285.696,27.659,Shake
-1.686,-1.447,0.702,-92.942,286.685,-33.136,Shake
-0.837,-1.134,0.746,-127.785,214.716,-194.066,Shake
0.513,-0.376,-0.272,-156.958,286.685,-130.655,Shake
-0.272,-0.538,-0.350,-84.455,283.859,86.686,Shake
-1.782,-0.850,-0.515,52.518,194.827,128.616,Shake
-0.891,-0.482,0.848,120.181,114.196,-76.239,Shake
0.110,-0.929,-0.947,8.312,277.165,51.888,Shake
-1.049,-0.596,-0.570,86.695,145.416,66.771,Shake
-0.843,-0.717,0.212,127.391,51.975,21.884,Shake
-1.109,-1.075,-0.379,73.850,-111.090,-8.251,Shake
-0.947,-1.156,0.061,177.958,-24.229,-70.429,Shake
-1.116,-0.955,1.250,190.470,18.882,-40.136,Shake
-1.115,-1.120,1.165,-74.357,104.195,12.801,Shake
-1.232,-0.667,0.566,-282.949,286.685,240.266,Shake
-0.839,-0.264,-0.283,-286.685,286.685,286.685,Shake
-0.286,0.534,-1.448,-250.346,286.685,286.685,Shake
0.560,0.833,-1.085,109.743,286.685,221.016,Shake
1.831,-0.661,0.499,286.685,-179.988,-45.666,Shake
1.466,-0.527,0.251,286.685,-286.685,-262.990,Shake
0.376,-0.059,0.342,286.685,-286.685,-286.685,Shake
0.361,-1.773,1.999,286.685,-286.685,-286.685,Shake
-1.541,-1.779,1.999,104.169,-286.685,-286.685,Shake
0.702,-0.615,0.106,-270.226,15.531,-5.495,Shake
-0.222,-0.593,0.184,-187.320,286.685,286.685,Shake
-1.281,-0.365,0.041,-260.444,286.685,286.685,Shake
-1.678,-0.084,0.308,-77.525,286.685,286.685,Shake
-0.710,-0.114,-0.378,42.647,286.685,282.266,Shake
0.572,-0.419,0.244,218.601,286.554,-29.234,Shake
1.998,-0.474,0.895,280.709,-105.726,-177.266,Shake
1.247,-0.201,0.419,124.670,-286.685,-61.600,Shake
0.420,0.031,0.321,271.294,-286.685,-112.901,Shake
0.647,-0.253,1.694,286.685,-286.685,-284.436,Shake
0.496,-0.727,1.999,286.685,-286.685,-278.679,Shake
-1.069,-1.398,1.999,241.465,-286.685,-174.151,Shake
-0.747,-0.292,0.340,-281.750,-45.369,38.456,Shake
0.691,0.381,-0.972,-118.081,286.685,234.719,Shake
-0.047,-0.207,0.304,212.616,286.029,284.323,Shake
-0.314,-0.432,0.875,238.840,62.011,152.688,Shake
-0.281,-0.743,0.887,234.176,-172.996,-19.259,Shake
0.420,-0.984,1.117,89.749,148.916,98.543,Shake
0.326,-1.163,1.609,-88.410,286.685,286.685,Shake
-0.738,-0.522,0.935,-190.934,286.685,286.685,Shake
-1.828,-0.674,0.851,-154.893,61.084,267.811,Shake
-1.485,-0.724,0.499,-75.215,-114.293,9.047,Shake
-1.381,-0.871,0.273,-18.174,14.114,26.145,Shake
-0.930,-1.244,1.004,-104.247,-28.892,-26.250,Shake
-0.822,-0.561,-0.263,-29.724,-79.336,-31.456,Shake
-0.661,-0.950,1.286,101.631,-140.184,-83.930,Shake
-0.459,-0.727,1.442,4.742,-197.741,-82.460,Shake
-0.798,-0.814,0.564,-162.330,-285.145,-131.110,Shake
-0.229,-1.271,-0.035,126.192,-286.685,73.859,Shake
0.325,-0.413,0.858,286.685,-286.685,61.827,Shake
0.675,-0.339,1.999,286.685,-286.685,-11.672,Shake
0.606,-0.469,1.533,286.685,-286.685,-3.771,Shake
0.856,0.150,0.074,286.685,-286.685,210.744,Shake
1.066,-0.112,-1.923,-24.010,-265.624,83.361,Shake
0.984,-0.428,-1.479,-286.685,286.685,9.852,Shake
0.450,0.139,0.037,-286.685,286.685,69.632,Shake
0.701,-0.163,0.593,-286.685,286.685,98.779,Shake
0.257,-0.234,0.307,-286.685,286.685,116.349,Shake
-0.273,-0.920,1.443,-286.685,285.635,19.110,Shake
-0.161,-0.170,0.874,-34.772,-255.307,-3.273,Shake
0.679,-0.329,0.952,286.685,-286.685,36.873,Shake
0.738,-0.245,1.405,159.180,-282.809,112.796,Shake
0.776,-0.419,-0.243,-280.009,204.356,-7.665,Shake
0.432,-0.494,-0.518,-286.685,286.685,-17.176,Shake
0.133,-0.532,0.124,-286.685,286.685,34.466,Shake
-0.294,-0.927,0.352,-286.685,286.685,15.654,Shake
-0.444,-1.033,0.229,-286.685,286.685,-113.829,Shake
0.062,-0.474,0.321,-286.142,274.986,-151.077,Shake
0.396,-0.653,-0.220,-21.149,-266.770,-3.894,Shake
-0.210,-0.416,0.358,286.685,-286.685,83.449,Shake
-0.536,-0.210,1.999,286.685,-286.685,51.966,Shake
-0.198,-0.795,1.259,286.685,-286.685,26.372,Shake
-0.517,-0.304,0.238,286.685,-286.685,52.553,Shake
-0.979,-0.576,-1.108,270.559,-286.685,67.900,Shake
-0.268,-1.295,-1.207,34.869,171.211,-144.349,Shake
0.336,-0.229,-0.661,-268.231,286.685,-286.685,Shake
-0.209,0.080,0.049,-286.685,286.685,-47.819,Shake
-1.755,-1.024,0.107,-286.685,286.685,79.152,Shake
-1.998,-1.725,1.999,-286.300,286.685,69.457,Shake
-1.841,-1.693,1.999,70.910,-165.060,-197.916,Shake
0.067,-0.803,0.538,286.685,-286.685,63.044,Shake
0.604,-0.924,0.158,227.894,-263.629,-48.493,Shake
0.728,-0.031,0.102,-273.761,286.685,-191.100,Shake
0.316,-0.200,1.442,-286.685,286.685,14.621,Shake
-0.542,-0.759,0.805,-127.698,235.279,172.515,Shake
-1.072,-1.649,1.411,200.769,29.628,48.458,Shake
-0.168,-0.855,1.777,159.696,48.143,-4.410,Shake
-0.095,-0.965,1.478,-25.681,199.185,-34.291,Shake
-0.449,-1.449,1.068,-186.077,110.014,-3.797,Shake
-0.261,-0.426,1.692,-47.049,284.742,16.109,Shake
-0.653,-1.202,0.601,-154.490,188.449,1.312,Shake
-0.769,-0.989,0.006,-143.264,62.169,15.435,Shake
-0.455,-0.708,0.588,-56.901,140.709,28.166,Shake
-0.910,-0.524,0.460,6.247,286.685,87.308,Shake
-1.075,-0.232,0.733,-120.855,282.879,10.106,Shake
-0.952,-0.600,-0.854,-164.990,127.794,61.626,Shake
-1.043,-0.574,-0.267,114.730,138.189,47.075,Shake
-0.685,-0.850,0.468,61.162,286.405,166.092,Shake
-1.087,-0.692,0.715,-161.954,286.685,286.668,Shake
-0.850,-0.397,-0.624,-248.587,286.685,286.685,Shake
-0.076,0.578,-1.835,-176.881,286.685,286.685,Shake
-0.475,0.913,-1.997,-75.933,274.846,127.085,Shake
-0.024,0.305,-1.459,198.800,-174.247,-180.092,Shake
-0.692,0.076,-1.738,286.685,-212.240,-216.659,Shake
-0.548,0.660,-1.997,286.685,-286.659,-286.685,Shake
-0.384,1.278,-1.857,286.685,-286.685,-286.685,Shake
1.103,-0.820,1.240,286.685,-286.685,-286.685,Shake
1.060,-0.194,-0.580,278.346,-281.356,-286.685,Shake
0.277,0.036,0.454,213.806,133.639,-27.108,Shake
-0.437,-0.129,-1.487,17.754,190.514,-6.265,Shake
0.918,-1.339,0.524,217.026,-249.384,-167.667,Shake
-0.396,-0.358,1.083,44.467,14.542,-57.654,Shake
-0.127,-0.508,0.020,8.409,194.574,-40.022,Shake
0.296,-0.943,0.769,75.031,138.259,-83.073,Shake
-0.088,-0.860,0.140,-174.773,11.550,-50.452,Shake
0.076,-0.566,0.223,-160.466,41.510,-83.851,Shake
-0.070,-0.490,-0.341,-191.695,286.449,-128.214,Shake
0.258,-0.339,-0.065,-43.033,278.801,-45.684,Shake
1.759,-1.111,-0.959,-38.334,175.289,-28.254,Shake
1.486,-0.359,-0.400,150.815,-254.100,273.569,Shake
1.131,0.255,0.328,286.685,-286.685,286.685,Shake
1.430,0.280,0.688,286.685,-286.685,286.685,Shake
1.704,-0.064,0.852,286.685,-286.685,223.501,Shake
0.704,0.009,0.886,285.434,0.858,-41.405,Shake
1.026,0.265,1.993,-234.307,286.685,-182.831,Shake
0.428,-0.535,0.054,-286.685,286.685,-141.277,Shake
-0.680,-1.137,-1.626,-286.685,286.685,-286.151,Shake
0.665,-1.272,-0.639,-250.180,263.182,-172.034,Shake
-0.294,-0.632,-0.742,226.590,-286.685,286.685,Shake
-1.669,-0.144,1.369,285.967,-286.685,286.685,Shake
-1.564,-1.043,0.715,42.621,-286.685,270.401,Shake
0.789,-0.322,0.777,236.871,-286.685,-15.374,Shake
1.281,0.076,1.535,120.838,140.359,-65.257,Shake
0.667,0.051,1.667,-233.030,286.685,-96.232,Shake
-0.477,-0.812,-0.457,-286.685,286.685,-235.016,Shake
-0.946,-1.156,-1.997,-286.685,286.685,-286.685,Shake
-0.978,-1.494,-0.634,-125.519,286.685,-286.685,Shake
0.682,-0.734,-1.389,181.886,-286.685,70.936,Shake
-0.003,-0.424,-1.103,286.545,-286.685,286.405,Shake
-1.999,-1.610,0.206,271.845,-286.685,276.938,Shake
-0.069,-0.020,-1.056,255.841,-286.685,-182.569,Shake
1.478,-0.339,-0.690,205.555,-286.685,-79.844,Shake
1.907,-0.132,0.239,37.048,-12.311,-189.324,Shake
1.823,-0.019,0.287,-184.958,286.685,-190.584,Shake
0.783,-0.240,0.316,-286.685,286.685,-136.841,Shake
-0.798,-1.281,-1.744,-286.685,286.685,-285.574,Shake
-1.999,-1.387,-0.695,-200.393,286.685,-286.685,Shake
0.148,-1.116,0.069,10.089,4.436,-202.921,Shake
0.088,-0.920,-1.141,204.470,-286.685,286.685,Shake
-1.294,-0.728,0.712,286.685,-286.685,286.685,Shake
0.233,-0.987,0.390,223.326,-286.685,221.331,Shake
0.884,-0.657,0.577,207.296,-286.685,115.868,Shake
0.539,-0.275,0.600,-100.336,286.073,-224.420,Shake
0.610,-0.165,1.397,-277.568,286.685,-286.685,Shake
0.234,-0.736,-0.551,-286.685,286.685,-286.685,Shake
-1.227,-0.719,-0.832,-242.637,286.685,-286.685,Shake
0.886,-0.476,0.743,33.154,169.951,-273.997,Shake
0.995,0.166,-0.350,205.520,-286.685,286.492,Shake
-0.565,-0.038,-0.150,285.346,-286.685,286.685,Shake
-0.929,-0.865,0.408,286.685,-286.685,275.870,Shake
0.417,-0.094,0.792,121.188,-186.489,-175.306,Shake
1.244,0.040,0.738,-249.462,286.685,-286.685,Shake
0.820,-0.253,0.047,-286.685,286.685,-283.360,Shake
-0.567,-0.375,-0.285,-268.739,281.426,-182.455,Shake
-0.537,-0.300,-0.153,76.536,-286.685,284.174,Shake
-1.517,-0.545,0.572,249.541,-286.685,286.685,Shake
-0.300,-0.789,-0.129,172.174,-286.685,253.636,Shake
1.190,-0.354,-0.063,221.699,-262.159,-60.226,Shake
1.379,0.046,0.159,123.060,280.516,-127.768,Shake
-0.181,0.126,0.198,-182.604,286.685,-18.847,Shake
-1.749,-0.885,-1.997,-286.685,286.685,-103.714,Shake
-1.999,-1.427,-1.934,-112.989,286.685,-283.754,Shake
-1.063,-0.668,-0.356,159.268,-221.305,-148.995,Shake
0.795,-0.709,-1.604,228.305,-286.685,263.777,Shake
-0.236,-0.385,-0.549,286.685,-286.685,286.685,Shake
-0.153,-0.426,1.596,286.685,-286.685,286.388,Shake
0.356,0.002,1.999,286.003,-286.685,93.747,Shake
1.403,0.354,1.370,-163.835,285.766,-283.351,Shake
0.453,-0.048,1.178,-286.685,286.685,-286.554,Shake
-1.949,-1.608,-1.283,-286.685,286.685,-286.685,Shake
-1.999,-0.726,-0.483,-70.018,286.685,-286.685,Shake
-1.087,-1.095,0.440,-53.182,251.615,-284.830,Shake
-0.537,-0.767,-1.223,37.756,-286.685,83.772,Shake
-1.688,-0.741,-0.560,184.371,-286.685,283.517,Shake
-1.999,-0.926,0.379,208.784,-286.685,121.765,Shake
-0.022,-0.136,-0.528,-18.987,-286.685,1.995,Shake
-0.536,1.222,-1.174,-100.065,-4.209,-44.853,Shake
-0.380,1.955,-1.445,-165.016,-248.955,-202.379,Shake
-0.412,1.997,-1.532,-286.685,-286.685,-286.685,Shake
1.302,0.224,0.480,-286.685,-286.685,-286.685,Shake
1.998,-1.999,-0.206,-286.685,-144.725,-286.685,Shake
1.998,-1.999,-1.997,-43.015,175.980,-73.631,Shake
1.883,-1.999,-0.661,286.685,236.180,217.534,Shake
0.954,-1.876,0.503,286.431,235.217,286.685,Shake
0.881,-0.997,0.453,164.482,286.685,286.685,Shake
0.795,0.233,0.059,89.268,286.685,286.685,Shake
0.260,1.397,-1.055,21.061,286.580,286.361,Shake
-0.370,1.997,-1.122,16.739,152.215,182.674,Shake
-0.539,1.997,-1.236,44.748,104.317,56.560,Shake
-0.243,1.997,-1.335,225.925,24.824,-207.288,Shake
0.286,0.968,-0.244,195.449,-126.849,-286.685,Shake
0.568,-1.884,1.418,40.862,-232.776,-279.055,Shake
0.782,-1.999,1.999,89.530,-155.050,-137.848,Shake
-0.255,-1.999,1.977,142.520,126.700,25.462,Shake
-0.123,-1.999,1.694,282.056,131.810,-94.981,Shake
-0.133,-1.874,0.714,-8.094,160.554,29.995,Shake
-0.476,-0.864,0.472,-19.399,120.645,38.264,Shake
-0.067,-0.708,0.615,71.732,55.318,-72.573,Shake
0.020,-1.543,1.993,-152.985,79.188,-131.154,Shake
-0.266,-1.030,1.264,-286.484,96.757,-64.085,Shake
0.261,-0.497,1.150,-259.499,119.481,-43.251,Shake
0.465,0.196,0.200,-252.026,167.107,25.506,Shake
0.588,0.364,-0.275,-256.156,235.708,105.796,Shake
0.827,0.924,-0.498,-286.370,281.444,34.099,Shake
1.591,1.063,-1.388,-267.129,280.350,169.505,Shake
1.614,0.798,-1.978,-35.315,71.330,277.585,Shake
0.177,0.823,-0.796,206.929,-285.075,125.842,Shake
-0.263,0.336,-0.852,250.311,-286.685,81.988,Shake
-1.278,-0.545,0.474,286.685,-247.520,151.069,Shake
-1.999,-1.999,1.999,286.685,44.520,114.161,Shake
-1.946,-1.999,1.948,220.491,-279.414,-54.784,Shake
-1.703,-1.999,1.999,73.211,-141.216,-74.988,Shake
-1.350,-1.655,1.080,-80.798,144.121,-43.680,Shake
-1.328,-0.544,0.458,55.755,182.936,-17.115,Shake
-1.280,-0.523,0.571,-38.658,121.205,-54.705,Shake
-0.886,-0.354,0.404,-57.916,118.423,-154.473,Shake
0.079,-0.062,-0.044,37.529,277.200,-136.894,Shake
0.241,0.203,0.515,76.808,286.685,-130.086,Shake
1.073,0.152,0.538,-5.521,217.893,-28.980,Shake
0.776,0.122,0.019,-12.898,134.732,40.574,Shake
1.019,0.411,0.108,78.015,57.286,132.519,Shake
1.177,-0.009,0.277,123.760,37.257,263.427,Shake
0.898,-0.207,0.104,104.851,-24.141,286.685,Shake
-0.738,-0.380,0.110,66.054,-133.542,286.685,Shake
-1.999,-0.287,0.670,108.999,-211.680,260.619,Shake
-1.999,-0.004,1.942,20.282,36.960,32.533,Shake
-1.999,-0.675,1.588,-40.810,120.794,-50.164,Shake
-1.999,-0.363,0.990,-25.016,21.140,-104.606,Shake
-1.999,0.014,0.279,34.755,88.366,-284.191,Shake
-1.292,0.481,0.338,14.070,162.680,-286.685,Shake
-0.247,0.710,0.187,-14.717,180.031,-286.685,Shake
1.247,0.761,0.430,-56.184,116.427,-286.685,Shake
1.998,0.229,0.539,-83.440,-29.444,-184.756,Shake
1.998,-0.085,0.306,-81.804,89.591,14.569,Shake
1.998,0.107,0.177,-70.254,210.508,152.075,Shake
1.998,0.557,-0.217,-151.419,83.143,286.685,Shake
1.039,0.891,-0.918,-108.001,-173.232,286.685,Shake
-0.761,1.692,-0.609,-18.218,-286.685,286.685,Shake
-1.999,1.997,0.992,15.706,-286.685,286.685,Shake
-1.999,1.997,1.999,110.582,-220.509,111.090,Shake
-1.999,1.304,1.984,-36.444,267.584,-253.575,Shake
-1.999,0.663,0.693,-89.075,255.500,-286.685,Shake
-1.823,0.584,0.219,-24.421,62.081,-286.685,Shake
-0.935,0.530,-0.159,-14.087,1.199,-286.685,Shake
0.086,0.816,-0.054,-24.526,24.272,-286.685,Shake
0.683,0.825,0.069,-48.125,84.857,-286.685,Shake
1.739,0.953,0.380,-26.609,79.879,-286.685,Shake
1.998,0.736,0.593,12.556,56.542,-283.290,Shake
1.998,0.335,0.617,-59.990,85.033,-26.031,Shake
1.998,-0.103,0.468,-95.594,118.353,177.538,Shake
1.998,0.429,0.001,-129.710,81.664,286.685,Shake
1.006,0.759,-0.301,-172.113,-83.886,286.685,Shake
-0.296,1.893,-0.321,-158.926,-267.899,286.685,Shake
-1.999,1.997,-0.293,-76.423,-286.685,286.685,Shake
-1.999,1.997,1.999,66.299,-286.685,240.756,Shake
-1.999,1.991,1.999,96.381,228.952,-132.694,Shake
-1.999,1.762,1.999,26.653,186.322,-286.685,Shake
-1.999,1.401,1.128,-179.673,-9.371,-286.685,Shake
-1.059,1.076,0.457,-202.099,5.023,-286.685,Shake
0.101,1.069,0.082,-161.201,260.164,-286.685,Shake
0.595,1.042,0.100,-93.152,286.685,-286.685,Shake
1.987,0.737,0.391,29.374,283.736,-286.685,Shake
1.998,0.337,0.937,77.131,272.414,-284.244,Shake
1.998,0.012,0.936,-98.324,141.033,-0.735,Shake
1.998,0.202,0.387,-172.156,6.405,255.885,Shake
1.889,0.856,-0.276,-169.741,-83.405,286.685,Shake
0.594,1.255,-0.456,-125.317,-213.369,286.685,Shake
-1.550,1.617,-0.964,-15.382,-284.935,286.685,Shake
-1.999,1.997,0.686,94.876,-286.685,286.685,Shake
-1.999,1.997,1.999,82.434,-255.833,205.809,Shake
-1.999,1.089,1.813,-107.091,105.787,-209.930,Shake
-1.999,0.582,0.396,-41.011,156.774,-286.685,Shake
