Ax,Ay,Az,Gx,Gy,Gz
0.5345172586293147,0.4779779779779779,0.6506506506506506,0.0,0.5406700734255367,0.5112161431536355
0.6340670335167583,0.5645645645645645,0.7605105105105104,0.5123620001046445,0.4773078465912064,0.4349739260861224
0.0032516258129065,0.0,1.0,0.0079808849434048,0.1524390881978478,0.4263215724575754
0.5147573786893446,0.5998498498498498,0.7965465465465464,0.5542825749516019,0.6106545511624256,0.0
0.48224112056028,0.5595595595595595,0.7675175175175175,0.523424664701676,0.4774299318066868,0.3784938172558731
0.4999999999999999,0.5032532532532532,0.7572572572572571,0.5019376667771247,0.4936358721244571,0.4984285888693165
0.532016008004002,0.5200200200200199,0.762012012012012,0.499618047682997,0.4838237089488463,0.439063780804716
0.3994497248624312,0.4837337337337336,0.7347347347347346,0.6254268622355547,0.5754190139002738,0.0
0.2236118059029515,0.7117117117117115,0.1403903903903904,0.0,0.0,0.0061949526483772
0.5127563781890945,0.2487487487487487,0.6251251251251251,0.0952107714041544,0.5347332438041753,0.5013272406997227
0.0,0.2565065065065064,0.4481981981981981,0.2161065280708791,1.0,0.3255716204196243
0.4662331165582791,0.7777777777777777,0.7219719719719719,0.1674852189685543,0.536899384341699,0.5283080733208922
0.7106053026513256,1.0,0.7647647647647646,0.0,1.0,0.0
0.5165082541270635,0.4639639639639639,0.7429929929929929,0.2674730104470063,0.6239164937126114,1.0
0.4999999999999999,0.5022522522522521,0.7562562562562563,0.5018155815616443,0.4936829621361424,0.4983971955281929
0.3439219609804902,0.596096096096096,0.7505005005005004,0.5107121056211521,0.4920958543348971,0.7039730017266337
0.489744872436218,0.637137137137137,0.6483983983983983,0.596004325304777,0.4788339117847114,0.5080122782845283
0.5075037518759379,0.7062062062062061,0.7029529529529529,1.0,0.6100755184261472,0.4797948968379929
0.1753376688344172,0.9116616616616616,1.0,0.9852730348640492,0.5400439506775729,0.1245112231194516
0.5070035017508754,0.679179179179179,0.5898398398398398,0.5978826935486684,0.4879746062751801,0.4759649092209219
0.5237618809404702,0.6956956956956956,0.3063063063063063,1.0,0.950082843539076,0.5415543192005162
0.9997498749374686,1.0,0.1426426426426426,0.9999389573922596,0.8098836702303922,1.0
0.4999999999999999,0.5027527527527527,0.7565065065065064,0.5018923208399463,0.4937126114027591,0.4984442855398782
0.5417708854427213,0.554054054054054,0.756006006006006,0.4977710727802292,0.4875787013621221,0.3559847916703001
0.5322661330665333,0.7890390390390389,1.0,0.6799693042886792,0.9445279662347176,0.0
0.4967483741870935,0.4179179179179178,0.7467467467467467,0.0,0.4825261175157402,0.4840678793798071
